PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Age_Group,Fare_Group
683,0,3,12,1,-0.7038397336768849,0,0,-0.7727084179336954,140,2,0,1
684,0,3,12,1,-1.1582780530742414,5,2,2.0079173802988937,63,2,4,0
685,0,2,12,1,2.325749062305492,1,1,1.4248531784133607,141,2,3,0
686,0,2,12,1,-0.3251411341790878,1,2,1.6152125694897108,141,0,0,0
687,0,3,12,1,-1.1582780530742414,4,1,1.475594525096437,63,2,4,0
688,0,3,12,1,-0.7795794535764443,0,0,-0.7029030860168173,140,2,0,1
689,0,3,12,1,-0.8553191734760037,0,0,-0.878191374558354,140,2,0,1
690,1,1,9,0,-1.082538333174682,0,1,0.9232857028458803,32,2,4,0
691,1,1,12,1,0.12929718521826875,1,0,2.753353891570271,19,2,0,0
692,1,3,9,0,-1.9156752520698357,0,1,-0.4633375046370386,118,0,1,1
693,1,3,12,1,-0.314490636101944,0,0,2.716141110482843,140,2,0,0
694,0,3,12,1,-0.3251411341790878,0,0,-0.9203196082844632,140,0,0,1
695,0,1,1,1,2.325749062305492,0,0,0.505973518479831,26,2,3,2
696,0,2,12,1,1.7198313031090167,0,0,-0.45718949855892915,90,2,2,1
697,0,3,12,1,1.1139135439125412,0,0,-0.8594299922647715,115,2,2,1
698,1,3,9,0,-0.314490636101944,0,0,-0.8828042242568156,143,1,0,1
699,0,1,12,1,1.4926121434103383,1,1,0.9232857028458803,75,0,2,0
700,0,3,12,1,0.9624341041134225,0,0,-0.888952230334925,139,2,2,1
701,1,1,13,0,-0.8553191734760037,1,0,0.9232857028458803,73,0,0,0
702,1,1,12,1,0.4322560648165064,0,0,0.48659954974629277,120,2,2,2
703,0,3,9,0,-0.8553191734760037,0,1,-0.3867641996425778,118,0,0,1
704,0,3,12,1,-0.3251411341790878,0,0,-0.8821842572573424,140,1,0,1
705,0,3,12,1,-0.24940141427952836,1,0,-0.8738811278001117,143,2,0,1
706,0,2,12,1,0.7352149444147441,0,0,0.4653804411333698,90,2,2,2
707,1,2,13,0,1.1896532638121007,0,0,-0.45718949855892915,90,2,2,1
708,1,1,12,1,0.9624341041134225,0,0,0.48659954974629277,120,2,2,2
709,1,1,9,0,-0.5523602938777661,0,0,0.9232857028458803,32,2,0,0
710,1,3,8,1,-0.314490636101944,1,1,-0.328339690501744,118,0,0,2
711,1,1,10,0,-0.4008808540786472,0,0,2.200121911254628,84,0,0,0
712,0,1,12,1,0.6771559698809851,0,0,0.505973518479831,56,2,2,2
713,1,1,12,1,1.416872423510779,1,0,2.3843259156933514,58,2,2,0
714,0,3,12,1,-0.022182254580850092,0,0,-0.7536444326998937,115,2,0,1
715,0,2,12,1,1.7198313031090167,0,0,-0.4940922961466211,90,2,2,1
716,0,3,12,1,-0.7795794535764443,0,0,-0.888952230334925,140,2,0,1
717,1,1,9,0,0.6594752245151847,0,0,0.9232857028458803,66,0,2,0
718,1,2,9,0,-0.17366169437996895,0,0,-0.6786062840850808,116,2,0,1
719,0,3,12,1,-0.314490636101944,0,0,-0.30957830820816135,143,1,0,2
720,0,3,12,1,0.2807766250173876,0,0,-0.879726530938002,140,2,0,1
721,1,2,9,0,-1.7641958122707169,0,1,0.9820196073610572,144,2,1,0
722,0,3,12,1,-0.9310588933755631,1,0,-0.9329256039404188,140,2,4,1
723,0,2,12,1,0.356516344916947,0,0,-0.4940922961466211,111,2,0,1
724,0,2,12,1,1.5683518633098978,0,0,-0.4940922961466211,90,2,2,1
725,1,1,12,1,-0.17366169437996895,1,0,2.465512070386274,137,2,0,0
726,0,3,12,1,-0.7038397336768849,0,0,-0.8142240652198488,140,2,0,1
727,1,2,13,0,0.05355746531870933,3,0,0.0963524652564502,63,2,0,2
728,1,3,9,0,-0.314490636101944,0,0,-0.8824942407570789,143,1,0,1
729,0,2,12,1,-0.3251411341790878,1,0,0.4653804411333698,38,2,0,2
730,0,3,9,0,-0.3251411341790878,1,0,-0.8686556916616944,116,2,0,1
731,1,1,9,0,-0.022182254580850092,0,0,0.9232857028458803,32,2,0,0
732,0,3,12,1,-1.3854972127729197,0,0,-0.0669424140690866,90,0,1,2
733,0,2,12,1,0.04428920017261876,0,0,-1.453565033426612,142,2,0,1
734,0,2,12,1,-0.4766205739782066,0,0,-0.4940922961466211,90,2,0,1
735,0,2,12,1,-0.4766205739782066,0,0,-0.4940922961466211,90,2,0,1
736,0,3,12,1,-0.06005211453062981,0,0,-0.2652949511029309,118,2,0,2
737,0,3,13,0,1.416872423510779,1,3,1.08350230072721,47,2,2,0
738,1,1,12,1,0.4322560648165064,0,0,0.9232857028458803,15,0,2,0
739,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,2,0,1
740,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,2,0,1
741,1,1,12,1,0.6771559698809851,0,0,0.7606028218349055,105,2,2,0
742,0,1,12,1,0.5079957847160659,1,0,0.9232857028458803,67,2,2,0
743,1,1,9,0,-0.6281000137773255,2,2,0.9232857028458803,35,0,0,0
744,0,3,12,1,-0.4008808540786472,1,0,-0.2652949511029309,140,2,0,2
745,1,3,12,1,0.12929718521826875,0,0,-0.8686556916616944,115,2,0,1
746,0,1,0,1,3.0831462613010863,1,1,0.9232857028458803,20,2,3,0
747,0,3,12,1,-1.0067986132751225,1,1,0.04099826887491227,118,2,4,2
748,1,2,9,0,0.05355746531870933,0,0,-0.4940922961466211,116,2,0,1
749,0,1,12,1,-0.7795794535764443,1,0,2.465512070386274,100,2,0,0
750,0,3,12,1,0.12929718521826875,0,0,-0.8815716708173866,143,1,0,1
751,1,2,9,0,-1.9156752520698357,1,1,0.24396365560721803,141,2,1,2
752,1,3,8,1,-1.7641958122707169,0,1,-0.5328402336136977,118,2,1,1
753,0,3,12,1,0.2807766250173876,0,0,-0.7524118792604648,115,2,0,1
754,0,3,12,1,-0.4766205739782066,0,0,-0.8708108150408156,140,2,0,1
755,1,2,13,0,1.416872423510779,1,2,3.3437986529733426,47,2,2,0
756,1,2,8,1,-2.1678885193353685,1,1,-0.3833839033835452,141,2,1,1
757,0,3,12,1,-0.09792197448040951,0,0,-0.878191374558354,143,2,0,1
758,0,2,12,1,-0.8553191734760037,0,0,-0.604800688909697,142,2,0,1
759,0,3,12,1,0.356516344916947,0,0,-0.8594299922647715,115,2,0,1
760,1,1,2,0,0.2807766250173876,0,0,0.9232857028458803,40,2,0,0
761,0,3,12,1,-0.314490636101944,0,0,-0.3833839033835452,118,2,0,1
762,0,3,12,1,0.8866943842138629,0,0,-0.9277001678020016,139,2,2,1
763,1,3,12,1,-0.7038397336768849,0,0,-0.9200096247847267,140,0,0,1
764,1,1,13,0,0.5079957847160659,1,2,0.9232857028458803,47,2,2,0
765,0,3,12,1,-1.0067986132751225,0,0,-0.879726530938002,140,2,4,1
766,1,1,13,0,1.6440915832094571,1,0,0.9232857028458803,92,2,2,0
767,0,1,4,1,0.6771559698809851,0,0,1.469136535518591,33,0,2,0
768,0,3,9,0,0.09142732526848904,0,0,-0.8815716708173866,143,1,0,1
769,0,3,12,1,-0.314490636101944,1,0,0.3288400900589094,143,1,0,2
770,0,3,12,1,0.20503690511782818,0,0,-0.836365743772464,115,2,0,1
771,0,3,12,1,-0.4008808540786472,0,0,-0.7524118792604648,140,2,0,1
772,0,3,12,1,1.416872423510779,0,0,-0.8738811278001117,139,2,2,1
773,0,2,13,0,2.098529902606814,0,0,-0.6786062840850808,136,2,2,1
774,0,3,12,1,-0.314490636101944,0,0,-0.9203196082844632,140,0,0,1
775,1,2,13,0,1.8713107429081355,1,3,0.24396365560721803,47,2,2,2
776,0,3,12,1,-0.8553191734760037,0,0,-0.8815716708173866,140,2,0,1
777,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
778,1,3,9,0,-1.8399355321702762,0,0,-0.5328402336136977,118,2,1,1
779,0,3,12,1,-0.314490636101944,0,0,-0.8824942407570789,143,1,0,1
780,1,1,13,0,1.0381738240129819,0,1,0.9232857028458803,22,2,2,0
781,1,3,9,0,-1.2340177729738009,0,0,-0.9200096247847267,140,0,4,1
782,1,1,13,0,-0.9310588933755631,1,0,2.753353891570271,19,2,4,0
783,0,1,12,1,-0.022182254580850092,0,0,0.7606028218349055,112,2,0,0
784,0,3,12,1,-0.314490636101944,1,2,0.27717617343614076,47,2,0,2
785,0,3,12,1,-0.3251411341790878,0,0,-0.9332355874401553,140,2,0,1
786,0,3,12,1,-0.3251411341790878,0,0,-0.9184744684050786,140,2,0,1
787,1,3,9,0,-0.8553191734760037,0,0,-0.9003330531109693,140,2,0,1
788,0,3,8,1,-1.612716372471598,4,1,0.6960229260564446,118,1,1,2
789,1,3,8,1,-2.142894411768514,1,2,0.06498508730691199,141,2,1,2
790,0,1,12,1,1.26539298371166,0,0,0.9232857028458803,44,0,2,0
791,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
792,0,2,12,1,-1.0067986132751225,0,0,0.4653804411333698,90,2,4,2
793,0,3,9,0,-0.314490636101944,8,2,0.9232857028458803,63,2,0,0
794,0,1,12,1,0.6771559698809851,0,0,0.8119567549579374,68,0,2,0
795,0,3,12,1,-0.3251411341790878,0,0,-0.8708108150408156,143,2,0,1
796,0,2,12,1,0.7352149444147441,0,0,-0.4940922961466211,90,2,2,1
797,1,1,4,0,1.4926121434103383,0,0,0.4601550049949527,94,2,2,2
798,1,3,13,0,0.12929718521826875,0,0,-0.812688908840201,115,2,0,1
799,0,3,12,1,0.05355746531870933,0,0,-0.9200096247847267,140,0,0,1
800,0,3,13,0,0.05355746531870933,1,1,0.3288400900589094,145,2,0,2
801,0,2,12,1,0.356516344916947,0,0,-0.4940922961466211,111,2,0,1
802,1,2,13,0,0.12929718521826875,1,1,0.48383183992721573,102,2,0,2
803,1,1,8,1,-1.3854972127729197,1,2,0.9232857028458803,47,2,1,0
804,1,3,8,1,-2.1868234493102583,0,1,-0.8249849209964198,118,0,1,1
805,1,3,12,1,-0.17366169437996895,0,0,-0.9387710070783092,140,2,0,1
806,0,3,12,1,0.12929718521826875,0,0,-0.879726530938002,143,2,0,1
807,0,1,12,1,0.7352149444147441,0,0,-1.453565033426612,11,2,2,1
808,0,3,9,0,-0.8553191734760037,0,0,-0.879726530938002,140,2,0,1
809,0,2,12,1,0.7352149444147441,0,0,-0.4940922961466211,90,2,2,1
810,1,1,13,0,0.2807766250173876,1,0,2.465512070386274,137,2,0,0
811,0,3,12,1,-0.24940141427952836,0,0,-0.8714234014807715,143,2,0,1
812,0,3,12,1,0.7352149444147441,0,0,0.3288400900589094,115,2,2,2
813,0,2,12,1,0.4322560648165064,0,0,-0.6786062840850808,111,2,2,1
814,0,3,9,0,-1.7641958122707169,4,2,0.8547049556835198,63,2,1,0
815,0,3,12,1,0.09142732526848904,0,0,-0.8594299922647715,115,2,0,1
816,0,1,12,1,0.6771559698809851,0,0,-1.453565033426612,16,2,2,1
817,0,3,9,0,-0.4766205739782066,0,0,-0.8686556916616944,116,2,0,1
818,0,2,12,1,0.12929718521826875,1,1,1.2775519715623291,141,0,0,0
819,0,3,12,1,1.0381738240129819,0,0,-0.9775189445453858,139,2,2,1
820,0,3,8,1,-1.4612369326724792,3,2,0.6056110719665991,47,2,1,2
821,1,1,13,0,1.7198313031090167,1,1,0.9232857028458803,37,2,2,0
822,1,3,12,1,-0.17366169437996895,0,0,-0.8142240652198488,115,2,0,1
823,0,1,5,1,0.6594752245151847,0,0,-1.453565033426612,16,2,2,1
824,1,3,13,0,-0.17366169437996895,0,1,-0.5328402336136977,118,2,0,1
825,0,3,8,1,-2.0671546918689545,4,1,1.475594525096437,144,2,1,0
826,0,3,12,1,-0.314490636101944,0,0,-0.9406161469576938,140,1,0,1
827,0,3,12,1,-0.314490636101944,0,0,2.716141110482843,143,2,0,0
828,1,2,8,1,-2.142894411768514,0,2,1.2775519715623291,141,0,1,0
829,1,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
830,1,1,13,0,2.477228502104611,0,0,0.9232857028458803,21,2,3,0
831,1,3,13,0,-1.082538333174682,1,0,-0.3867641996425778,90,0,4,1
832,1,2,8,1,-2.155770164151439,1,1,-0.0697101238881636,141,2,1,2
833,0,3,12,1,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
834,0,3,12,1,-0.4766205739782066,0,0,-0.8738811278001117,140,2,0,1
835,0,3,12,1,-0.8553191734760037,0,0,-0.8409785934709254,140,2,0,1
836,1,1,9,0,0.7352149444147441,1,1,0.9232857028458803,130,0,2,0
837,0,3,12,1,-0.6281000137773255,0,0,-0.8142240652198488,140,2,0,1
838,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
839,1,3,12,1,0.20503690511782818,0,0,2.716141110482843,115,2,0,0
840,1,1,12,1,0.6771559698809851,0,0,0.7384611432822902,68,0,2,2
841,0,3,12,1,-0.7038397336768849,0,0,-0.8686556916616944,140,2,0,1
842,0,2,12,1,-1.0067986132751225,0,0,-0.6786062840850808,142,2,4,1
843,1,1,9,0,0.05355746531870933,0,0,0.8344084170102893,125,0,0,0
844,0,3,12,1,0.3943862048667267,0,0,-0.978441514485078,90,0,0,1
845,0,3,12,1,-0.9310588933755631,0,0,-0.8142240652198488,140,2,4,1
846,0,3,12,1,0.9624341041134225,0,0,-0.8963327898524633,139,2,2,1
847,0,3,12,1,-0.314490636101944,8,2,0.9232857028458803,63,2,0,0
848,0,3,12,1,0.4322560648165064,0,0,-0.8708108150408156,143,0,2,1
849,0,2,15,1,-0.09792197448040951,0,1,0.9820196073610572,141,2,0,0
850,1,1,13,0,0.6771559698809851,1,0,0.9232857028458803,86,0,2,0
851,0,3,8,1,-1.9156752520698357,4,2,0.8547049556835198,63,2,1,0
852,0,3,12,1,3.386105140899324,0,0,-0.879726530938002,139,2,3,1
853,0,3,9,0,-1.5369766525720385,1,1,-0.328339690501744,145,0,1,2
854,1,1,9,0,-1.0067986132751225,0,1,1.454375416483514,99,2,4,0
855,0,2,13,0,1.1139135439125412,1,0,0.4653804411333698,94,2,2,2
856,1,3,13,0,-0.8553191734760037,0,1,-0.7634827185367724,118,2,0,1
857,1,1,13,0,1.1896532638121007,1,1,0.9232857028458803,37,2,2,0
858,1,1,12,1,1.6440915832094571,0,0,0.505973518479831,119,2,2,2
859,1,3,13,0,-0.4008808540786472,0,3,-0.032194739860516075,145,0,0,2
860,0,3,12,1,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
861,0,3,12,1,0.8866943842138629,2,0,-0.41229355501374315,139,2,2,1
862,0,2,12,1,-0.6281000137773255,1,0,-0.604800688909697,142,2,0,1
863,1,1,13,0,1.416872423510779,0,0,0.4601550049949527,94,2,2,2
864,0,3,9,0,-0.314490636101944,8,2,0.9232857028458803,63,2,0,0
865,0,2,12,1,-0.4008808540786472,0,0,-0.4940922961466211,90,2,0,1
866,1,2,13,0,0.9624341041134225,0,0,-0.4940922961466211,90,2,2,1
867,1,2,9,0,-0.17366169437996895,1,0,-0.4307449538075891,90,0,0,1
868,0,1,12,1,0.12929718521826875,0,0,2.2733075394305393,6,2,0,0
869,0,3,12,1,-0.314490636101944,0,0,-0.7524118792604648,143,2,0,1
870,1,3,8,1,-1.9156752520698357,1,1,-0.6318652006605102,118,2,1,1
871,0,3,12,1,-0.24940141427952836,0,0,-0.8708108150408156,143,2,0,1
872,1,1,13,0,1.3411327036112195,1,1,2.4252289765395494,102,2,2,0
873,0,1,12,1,0.2807766250173876,0,0,-1.0845370575496924,34,2,0,1
874,0,3,12,1,1.3411327036112195,0,0,-0.7893146768481568,115,2,2,1
875,1,2,13,0,-0.09792197448040951,1,0,0.31776925078260193,90,0,0,2
876,1,3,9,0,-1.082538333174682,0,0,-0.9203196082844632,140,0,4,1
877,0,3,12,1,-0.7038397336768849,0,0,-0.726889904448817,140,2,0,1
878,0,3,12,1,-0.7795794535764443,0,0,-0.8708108150408156,140,2,0,1
879,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,2,0,1
880,1,1,13,0,2.0227901827072543,0,1,0.9232857028458803,70,0,2,0
881,1,2,13,0,-0.3251411341790878,0,1,0.4653804411333698,90,2,0,2
882,0,3,12,1,0.2807766250173876,0,0,-0.8708108150408156,115,2,0,1
883,0,3,9,0,-0.5523602938777661,0,0,-0.677373730645652,116,2,0,1
884,0,2,12,1,-0.09792197448040951,0,0,-0.6786062840850808,142,2,0,1
885,0,3,12,1,-0.3251411341790878,0,0,-0.9332355874401553,140,2,0,1
886,0,3,13,0,0.7352149444147441,0,5,0.6960229260564446,118,1,2,2
887,0,2,15,1,-0.17366169437996895,0,0,-0.4940922961466211,90,2,0,1
888,1,1,9,0,-0.7795794535764443,0,0,0.7606028218349055,30,2,0,0
889,0,3,9,0,-0.314490636101944,1,2,0.27717617343614076,145,2,0,2
890,1,1,12,1,-0.24940141427952836,0,0,0.7606028218349055,60,0,0,0
891,0,3,12,1,0.20503690511782818,0,0,-0.8815716708173866,143,1,0,1
